timeEnterLink,timeOnLink,vehID,pathID,linkID,linkSequenceInPath
23642.4,94.39999999999782,423,0,8821,9
23737.6,3.2000000000007276,423,0,11196,10
23741.6,4.0,423,0,8559,11
23746.4,0.8,423,0,23342,12
23748.0,3.2000000000007276,423,0,10221,13
23752.0,0.8,423,0,11444,14
23753.6,5.600000000002183,423,0,8557,15
23760.0,0.8,423,0,11023,16
23761.6,4.80000000000291,423,0,8192,17
23767.2,0.8,423,0,12021,18
23768.8,2.400000000001455,423,0,10325,19
23772.0,0.8,423,0,11121,20
23772.8,7.200000000000728,423,0,8720,21
23780.8,0.8,423,0,11110,22
23781.6,7.200000000000728,423,0,9063,23
23789.6,4.0,423,0,17959,24
23790.4,0.8,423,0,17963,25
23792.0,0.8,423,0,17964,26
23794.4,2.399999999997817,423,0,9061,27
23797.6,0.8,423,0,11536,28
23798.4,2.399999999997817,423,0,9649,29
23801.6,0.8000000000029104,423,0,11849,30
23803.2,3.2000000000007276,423,0,9646,31
23807.2,0.8,423,0,11510,32
23808.8,3.2000000000007276,423,0,8723,33
23812.8,0.8,423,0,11948,34
23814.4,4.0,423,0,10513,35
23819.2,0.8,423,0,11522,36
23820.0,0.8,423,0,9615,37
23821.6,0.8,423,0,11527,38
23822.4,6.399999999997817,423,0,9625,39
23829.6,0.8000000000029104,423,0,11323,40
23831.2,7.200000000000728,423,0,8555,41
23839.2,0.8,423,0,11508,42
23840.0,0.8,423,0,9574,43
23841.6,0.8000000000029104,423,0,11934,44
23843.2,8.799999999999272,423,0,8727,45
23852.8,1.6000000000021828,423,0,11305,46
23855.2,24.299999999999272,423,0,8781,47
23619.1,0.8,424,0,8240,0
23619.2,0.8,424,0,10861,1
23620.8,2.400000000001455,424,0,8236,2
23624.0,1.5999999999985448,424,0,10858,3
23626.4,4.799999999999272,424,0,8230,4
23632.0,1.5999999999985448,424,0,24417,5
23632.8,0.8,424,0,24415,6
23634.4,7.19999999999709,424,0,10245,7
23642.4,0.8,424,0,11818,8
23644.0,10.400000000001455,424,0,10243,9
23655.2,0.8,424,0,11221,10
23656.0,3.2000000000007276,424,0,8967,11
23660.0,0.8,424,0,11091,12
23660.8,2.400000000001455,424,0,8673,13
23664.0,2.400000000001455,424,0,23702,14
23665.6,0.8,424,0,18005,15
23667.2,0.8,424,0,9080,16
23668.0,0.8,424,0,11092,17
23668.8,2.400000000001455,424,0,8674,18
23672.0,0.8,424,0,10984,19
23672.8,4.799999999999272,424,0,8463,20
23678.4,0.8,424,0,11171,21
23680.0,2.400000000001455,424,0,8843,22
23683.2,0.8,424,0,11070,23
23684.0,5.599999999998545,424,0,8629,24
23690.4,0.8,424,0,11443,25
23691.2,53.599999999998545,424,0,8891,26
23745.6,4.0,424,0,11514,27
23750.4,96.0,424,0,8821,28
23847.2,3.2000000000007276,424,0,11196,29
23851.2,4.0,424,0,8559,30
23856.0,0.8,424,0,23342,31
23856.8,3.2000000000007276,424,0,10221,32
23860.8,0.8,424,0,11444,33
23862.4,4.799999999999272,424,0,8557,34
23868.0,1.5999999999985448,424,0,11023,35
23870.4,4.0,424,0,8192,36
23875.2,0.8,424,0,12021,37
23876.8,2.400000000001455,424,0,10325,38
23880.0,7.200000000000728,424,0,8720,39
23888.0,0.8,424,0,11110,40
23888.8,4.799999999999272,424,0,9063,41
23894.4,3.1999999999970896,424,0,17959,42
23895.2,0.8,424,0,17963,43
23896.8,0.8,424,0,17964,44
23898.4,2.399999999997817,424,0,9061,45
23901.6,0.8000000000029104,424,0,11536,46
23903.2,2.399999999997817,424,0,9649,47
23906.4,0.8,424,0,11849,48
23907.2,3.2000000000007276,424,0,9646,49
23911.2,0.8,424,0,11510,50
23912.8,3.2000000000007276,424,0,8723,51
23916.8,0.8,424,0,11948,52
23917.6,3.2000000000007276,424,0,10513,53
23921.6,0.8000000000029104,424,0,11522,54
23923.2,0.8,424,0,9615,55
23924.0,0.8,424,0,11527,56
23924.8,5.600000000002183,424,0,9625,57
23931.2,0.8,424,0,11323,58
23932.8,7.200000000000728,424,0,8555,59
23940.8,0.8,424,0,11508,60
23941.6,0.8,424,0,9574,61
23942.4,0.8,424,0,11934,62
23944.0,6.400000000001455,424,0,8727,63
23951.2,0.8,424,0,11305,64
23952.0,22.5,424,0,8781,65
23620.7,18.5,425,0,9803,0
23640.0,0.8,425,0,11601,1
23640.8,0.8,425,0,9794,2
23642.4,0.8,425,0,11183,3
23644.0,9.599999999998545,425,0,8878,4
23654.4,0.8,425,0,11642,5
23656.0,5.599999999998545,425,0,9882,6
23662.4,0.8,425,0,11248,7
23663.2,2.399999999997817,425,0,10543,8
23666.4,0.8,425,0,11638,9
23667.2,4.799999999999272,425,0,8736,10
23672.8,0.8,425,0,10534,11
23673.6,0.8,425,0,18417,12
23674.4,0.8,425,0,9880,13
23675.2,0.8,425,0,18471,14
23676.0,0.8,425,0,18466,15
23677.6,0.8000000000029104,425,0,9831,16
23679.2,5.599999999998545,425,0,9849,17
23685.6,0.8,425,0,11623,18
23686.4,8.0,425,0,8820,19
23695.2,0.8,425,0,11630,20
23696.0,4.0,425,0,9858,21
23700.8,0.8,425,0,11631,22
23701.6,12.0,425,0,9861,23
23714.4,0.8,425,0,11580,24
23716.0,11.200000000000728,425,0,9742,25
23620.9,0.8,426,0,8133,0
23621.6,0.8000000000029104,426,0,10801,1
23623.2,0.8,426,0,8129,2
23624.0,0.8,426,0,10800,3
23624.8,1.6000000000021828,426,0,8126,4
23627.2,0.8,426,0,10799,5
23628.8,4.0,426,0,8431,6
23633.6,1.6000000000021828,426,0,23768,7
23636.0,4.0,426,0,10371,8
23640.8,0.8,426,0,11980,9
23642.4,7.19999999999709,426,0,8140,10
23650.4,0.8,426,0,11246,11
23652.0,1.5999999999985448,426,0,9021,12
23654.4,0.8,426,0,11454,13
23655.2,7.200000000000728,426,0,9485,14
23663.2,0.8,426,0,10782,15
23664.0,5.599999999998545,426,0,8108,16
23670.4,0.8,426,0,11355,17
23672.0,0.8,426,0,9267,18
23672.8,0.8,426,0,11356,19
23674.4,0.8,426,0,9270,20
23676.0,0.8,426,0,11886,21
23677.6,27.200000000000728,426,0,10386,22
23705.6,1.6000000000021828,426,0,11357,23
23708.0,2.400000000001455,426,0,9271,24
23711.2,0.8,426,0,11346,25
23712.0,0.8,426,0,9244,26
23712.8,0.8,426,0,11345,27
23713.6,4.0,426,0,9237,28
23718.4,2.399999999997817,426,0,19851,29
23719.2,0.8,426,0,19856,30
23721.6,2.400000000001455,426,0,9219,31
23724.8,0.8,426,0,19845,32
23725.6,0.8,426,0,9356,33
23726.4,0.8,426,0,11399,34
23728.0,0.8,426,0,9372,35
23729.6,0.8,426,0,11906,36
23730.4,4.0,426,0,10423,37
23621.3,36.29999999999927,427,0,9712,0
23658.4,0.8,427,0,11565,1
23660.0,0.8,427,0,9709,2
23660.8,0.8,427,0,23830,3
23662.4,22.399999999997817,427,0,9697,4
23685.6,0.8000000000029104,427,0,11320,5
23687.2,17.599999999998545,427,0,10308,6
23705.6,0.8000000000029104,427,0,23380,7
23707.2,1.5999999999985448,427,0,10509,8
23709.6,0.8,427,0,11870,9
23710.4,3.1999999999970896,427,0,10351,10
23714.4,0.8,427,0,11536,11
23715.2,2.399999999997817,427,0,9649,12
23718.4,0.8,427,0,11849,13
23719.2,3.2000000000007276,427,0,9646,14
23723.2,0.8,427,0,11510,15
23724.8,3.2000000000007276,427,0,8723,16
23728.8,0.8,427,0,11948,17
23729.6,3.2000000000007276,427,0,10513,18
23733.6,0.8000000000029104,427,0,11522,19
23735.2,0.8,427,0,9615,20
23736.0,0.8,427,0,11527,21
23736.8,5.600000000002183,427,0,9625,22
23743.2,0.8,427,0,11323,23
23744.8,6.400000000001455,427,0,8555,24
23752.0,0.8,427,0,11508,25
23752.8,0.8,427,0,9574,26
23753.6,0.8000000000029104,427,0,11934,27
23755.2,7.200000000000728,427,0,8727,28
23763.2,0.8,427,0,11305,29
23764.8,16.700000000000728,427,0,10402,30
23621.7,28.700000000000728,428,0,10292,0
23651.2,2.399999999997817,428,0,10131,1
23654.4,3.1999999999970896,428,0,11256,2
23658.4,10.399999999997817,428,0,8733,3
23669.6,12.0,428,0,10280,4
23682.4,0.8,428,0,11740,5
23683.2,19.200000000000728,428,0,24173,6
23703.2,5.599999999998545,428,0,9156,7
23709.6,2.400000000001455,428,0,24382,8
23711.2,0.8,428,0,18150,9
23712.8,0.8,428,0,9011,10
23714.4,0.8,428,0,11073,11
23715.2,3.2000000000007276,428,0,8634,12
23719.2,0.8,428,0,10858,13
23720.0,4.0,428,0,8230,14
23724.8,1.6000000000021828,428,0,24417,15
23725.6,0.8,428,0,24415,16
23727.2,7.200000000000728,428,0,10245,17
23735.2,0.8,428,0,11818,18
23736.8,9.600000000002183,428,0,10243,19
23747.2,0.8,428,0,11221,20
23748.8,2.400000000001455,428,0,8967,21
23752.0,1.5999999999985448,428,0,8673,22
23754.4,2.399999999997817,428,0,23702,23
23756.0,0.8,428,0,18005,24
23757.6,0.8,428,0,9080,25
23758.4,0.8,428,0,11092,26
23759.2,1.5999999999985448,428,0,8674,27
23761.6,0.8000000000029104,428,0,10984,28
23763.2,4.0,428,0,8463,29
23768.0,0.8,428,0,11171,30
23769.6,2.400000000001455,428,0,8843,31
23772.8,0.8,428,0,11070,32
23773.6,6.400000000001455,428,0,8629,33
23780.8,0.8,428,0,11443,34
23781.6,0.8,428,0,9496,35
23782.4,0.8,428,0,11288,36
23783.2,0.8,428,0,9113,37
23623.0,21.799999999999272,429,0,8780,0
23645.6,0.8000000000029104,429,0,11305,1
23647.2,4.0,429,0,8729,2
23652.0,0.8,429,0,11509,3
23652.8,0.8,429,0,9577,4
23654.4,1.5999999999985448,429,0,11934,5
23656.8,5.200000000000728,429,0,10477,6
23623.5,9.299999999999272,430,0,9413,0
23633.6,0.8,430,0,10737,1
23634.4,20.0,430,0,10694,2
23655.2,1.5999999999985448,430,0,18165,3
23656.0,0.8,430,0,18171,4
23657.6,0.8,430,0,18166,5
23658.4,0.8,430,0,18167,6
23660.0,5.599999999998545,430,0,9387,7
23666.4,0.8,430,0,11376,8
23668.0,6.400000000001455,430,0,8737,9
23675.2,1.5999999999985448,430,0,11129,10
23677.6,28.80000000000291,430,0,10321,11
23707.2,0.8,430,0,11361,12
23708.8,12.0,430,0,9162,13
23721.6,2.400000000001455,430,0,11360,14
23724.8,5.600000000002183,430,0,9278,15
23731.2,0.8,430,0,11414,16
23732.8,5.600000000002183,430,0,9409,17
23739.2,0.8,430,0,11388,18
23740.8,11.200000000000728,430,0,10382,19
23752.8,0.8,430,0,11357,20
23754.4,1.5999999999985448,430,0,9271,21
23756.8,0.8,430,0,11346,22
23757.6,0.8,430,0,9244,23
23758.4,0.8,430,0,11345,24
23760.0,3.2000000000007276,430,0,9237,25
23764.0,0.8,430,0,19856,26
23765.6,0.8,430,0,19851,27
23766.4,2.399999999997817,430,0,9219,28
23769.6,0.8,430,0,19845,29
23770.4,0.8,430,0,9356,30
23771.2,0.8,430,0,11399,31
23772.0,1.5999999999985448,430,0,9372,32
23774.4,0.8,430,0,11906,33
23775.2,3.599999999998545,430,0,10423,34
23624.1,30.30000000000291,431,0,10292,0
23655.2,0.8,431,0,10131,1
23656.0,0.8,431,0,11256,2
23657.6,4.80000000000291,431,0,8733,3
23663.2,1.5999999999985448,431,0,10128,4
23665.6,0.8,431,0,11835,5
23666.4,0.8,431,0,10283,6
23667.2,19.200000000000728,431,0,10136,7
23687.2,5.599999999998545,431,0,10138,8
23693.6,0.8,431,0,12061,9
23694.4,7.19999999999709,431,0,10736,10
23702.4,1.5999999999985448,431,0,18184,11
23703.2,0.8,431,0,18190,12
23704.8,4.0,431,0,10142,13
23709.6,0.8,431,0,11295,14
23710.4,4.0,431,0,9132,15
23715.2,0.8,431,0,11301,16
23716.0,4.799999999999272,431,0,9146,17
23721.6,0.8,431,0,11216,18
23722.4,11.19999999999709,431,0,8930,19
23734.4,0.8,431,0,11177,20
23736.0,10.400000000001455,431,0,9173,21
23747.2,0.8,431,0,11336,22
23748.8,57.60000000000218,431,0,9169,23
23807.2,2.399999999997817,431,0,11321,24
23810.4,5.599999999998545,431,0,8823,25
23816.8,0.8,431,0,10917,26
23818.4,4.799999999999272,431,0,8786,27
23824.0,0.8,431,0,11239,28
23825.6,1.6000000000021828,431,0,9004,29
23828.0,0.8,431,0,10759,30
23828.8,1.6000000000021828,431,0,8058,31
23831.2,0.8,431,0,10761,32
23832.0,40.0,431,0,8065,33
23872.8,1.6000000000021828,431,0,11347,34
23875.2,4.0,431,0,10681,35
23880.0,0.8,431,0,11328,36
23881.6,0.8000000000029104,431,0,9204,37
23883.2,0.8,431,0,12012,38
23884.8,5.5,431,0,10634,39
23624.2,27.0,432,0,10292,0
23652.0,0.8,432,0,10131,1
23653.6,0.8,432,0,11256,2
23654.4,4.799999999999272,432,0,8733,3
23660.0,1.5999999999985448,432,0,10128,4
23662.4,0.8,432,0,11835,5
23663.2,0.8,432,0,10283,6
23664.0,17.599999999998545,432,0,10136,7
23682.4,0.8,432,0,11762,8
23683.2,4.799999999999272,432,0,10138,9
23688.8,0.8,432,0,12061,10
23689.6,6.400000000001455,432,0,10736,11
23696.8,1.6000000000021828,432,0,18184,12
23699.2,3.2000000000007276,432,0,10142,13
23703.2,0.8,432,0,11295,14
23704.8,3.2000000000007276,432,0,9132,15
23708.8,0.8,432,0,11301,16
23709.6,3.2000000000007276,432,0,9146,17
23713.6,0.8000000000029104,432,0,11216,18
23715.2,9.599999999998545,432,0,8930,19
23725.6,0.8,432,0,11177,20
23726.4,9.599999999998545,432,0,9173,21
23736.8,0.8,432,0,11336,22
23737.6,55.20000000000073,432,0,9169,23
23793.6,3.2000000000007276,432,0,11321,24
23797.6,4.80000000000291,432,0,8823,25
23803.2,0.8,432,0,10917,26
23804.8,4.0,432,0,8786,27
23809.6,0.8000000000029104,432,0,11239,28
23811.2,1.5999999999985448,432,0,9004,29
23813.6,0.8,432,0,10759,30
23814.4,0.8,432,0,8058,31
23816.0,0.8,432,0,10761,32
23816.8,0.8,432,0,8065,33
23818.4,0.8,432,0,11347,34
23820.0,34.400000000001455,432,0,8784,35
23855.2,2.399999999997817,432,0,11246,36
23858.4,1.5999999999985448,432,0,9022,37
23860.8,0.8,432,0,11956,38
23861.6,6.400000000001455,432,0,10529,39
23868.8,0.8,432,0,11342,40
23870.4,8.0,432,0,10320,41
23879.2,0.8,432,0,11361,42
23880.8,17.600000000002183,432,0,10322,43
23899.2,0.8,432,0,11365,44
23900.0,3.2000000000007276,432,0,9381,45
23904.0,0.8,432,0,11129,46
23904.8,4.0,432,0,8738,47
23909.6,0.8,432,0,11376,48
23910.4,4.799999999999272,432,0,9321,49
23916.0,0.8,432,0,18169,50
23916.8,2.400000000001455,432,0,18165,51
23917.6,0.8,432,0,18170,52
23918.4,0.8,432,0,18171,53
23920.0,8.0,432,0,9447,54
23928.8,0.8,432,0,11407,55
23929.6,14.80000000000291,432,0,9388,56
23624.4,5.19999999999709,433,0,10159,0
23630.4,0.8,433,0,11350,1
23631.2,7.200000000000728,433,0,9254,2
23639.2,0.8,433,0,11352,3
23640.8,5.600000000002183,433,0,9094,4
23647.2,0.8,433,0,11287,5
23648.0,4.799999999999272,433,0,9112,6
23653.6,0.8000000000029104,433,0,11656,7
23655.2,4.0,433,0,9945,8
23660.0,0.8,433,0,11984,9
23660.8,6.400000000001455,433,0,10585,10
23668.0,1.5999999999985448,433,0,11282,11
23670.4,4.0,433,0,9099,12
23675.2,0.8,433,0,10760,13
23676.0,0.8,433,0,8076,14
23677.6,0.8000000000029104,433,0,11199,15
23679.2,80.0,433,0,8913,16
23760.0,0.8,433,0,11239,17
23761.6,16.0,433,0,10524,18
23778.4,2.399999999997817,433,0,10917,19
23781.6,10.400000000001455,433,0,8824,20
23792.8,3.2000000000007276,433,0,11321,21
23796.8,8.0,433,0,9170,22
23805.6,0.8,433,0,11336,23
23806.4,11.19999999999709,433,0,25189,24
23818.4,20.799999999999272,433,0,9147,25
23840.0,0.8,433,0,11295,26
23840.8,4.0,433,0,10143,27
23845.6,0.8,433,0,18186,28
23846.4,0.8,433,0,18184,29
23847.2,16.0,433,0,10118,30
23864.0,3.2000000000007276,433,0,11209,31
23868.0,26.400000000001455,433,0,9149,32
23895.2,0.8,433,0,11318,33
23896.0,24.799999999999272,433,0,10129,34
23921.6,3.2000000000007276,433,0,11256,35
23925.6,31.400000000001455,433,0,10291,36
23625.5,8.099999999998545,434,0,9768,0
23634.4,0.8,434,0,11024,1
23636.0,3.2000000000007276,434,0,8530,2
23640.0,1.5999999999985448,434,0,11590,3
23642.4,33.599999999998545,434,0,9789,4
23676.8,1.6000000000021828,434,0,11594,5
23679.2,9.599999999998545,434,0,9776,6
23689.6,1.6000000000021828,434,0,11600,7
23692.0,7.200000000000728,434,0,9791,8
23700.0,1.5999999999985448,434,0,11595,9
23702.4,0.8,434,0,9778,10
23703.2,0.8,434,0,10969,11
23704.0,1.2000000000007276,434,0,8435,12
23626.1,20.30000000000291,435,0,8780,0
23647.2,0.8,435,0,11305,1
23648.8,3.2000000000007276,435,0,8729,2
23652.8,0.8,435,0,11509,3
23653.6,1.6000000000021828,435,0,9577,4
23656.0,0.8,435,0,11934,5
23657.6,0.8,435,0,10482,6
23658.4,0.8,435,0,11508,7
23659.2,3.2000000000007276,435,0,8556,8
23663.2,0.8,435,0,11937,9
23664.0,2.400000000001455,435,0,10489,10
23667.2,0.8,435,0,11323,11
23668.8,7.200000000000728,435,0,9627,12
23676.8,0.8,435,0,11522,13
23677.6,3.2000000000007276,435,0,9616,14
23681.6,0.8000000000029104,435,0,11948,15
23683.2,2.399999999997817,435,0,8725,16
23686.4,0.8,435,0,11510,17
23688.0,3.2000000000007276,435,0,9647,18
23692.0,0.8,435,0,11849,19
23692.8,3.2000000000007276,435,0,10310,20
23696.8,0.8,435,0,11536,21
23697.6,2.400000000001455,435,0,9648,22
23700.8,6.400000000001455,435,0,17959,23
23701.6,0.8,435,0,17960,24
23703.2,0.8,435,0,17961,25
23704.8,0.8,435,0,17962,26
23706.4,0.8,435,0,17963,27
23708.0,22.400000000001455,435,0,9693,28
23731.2,0.8,435,0,11320,29
23732.8,12.0,435,0,9689,30
23745.6,0.8,435,0,11072,31
23746.4,1.5999999999985448,435,0,8632,32
23748.8,2.400000000001455,435,0,23604,33
23750.4,0.8,435,0,23597,34
23752.0,0.8,435,0,9680,35
23752.8,0.8,435,0,11552,36
23753.6,8.80000000000291,435,0,9684,37
23763.2,0.8,435,0,11633,38
23764.0,5.599999999998545,435,0,9867,39
23770.4,0.8,435,0,11763,40
23771.2,3.2000000000007276,435,0,10158,41
23775.2,0.8,435,0,11968,42
23776.8,1.6000000000021828,435,0,10554,43
23779.2,30.399999999997817,435,0,11924,44
23810.4,0.8,435,0,10462,45
23811.2,2.399999999997817,435,0,11410,46
23814.4,12.799999999999272,435,0,9940,47
23828.0,0.8,435,0,11292,48
23828.8,2.400000000001455,435,0,9876,49
23832.0,0.8,435,0,11649,50
23832.8,7.200000000000728,435,0,10024,51
23840.8,0.8,435,0,11248,52
23842.4,37.599999999998545,435,0,9885,53
23880.8,3.2000000000007276,435,0,11642,54
23884.8,11.200000000000728,435,0,9886,55
23896.8,0.8,435,0,11183,56
23898.4,24.19999999999709,435,0,9806,57
23626.3,3.2999999999992724,436,0,8294,0
23630.4,0.8,436,0,10893,1
23631.2,0.8,436,0,8293,2
23632.0,0.8,436,0,11223,3
23633.6,13.600000000002183,436,0,8974,4
23648.0,2.400000000001455,436,0,11827,5
23651.2,12.799999999999272,436,0,10262,6
23664.8,0.8,436,0,11784,7
23666.4,5.599999999998545,436,0,10171,8
23672.8,0.8,436,0,11787,9
23674.4,1.5999999999985448,436,0,10179,10
23676.8,0.8,436,0,11147,11
23677.6,1.6000000000021828,436,0,8789,12
23680.0,0.8,436,0,18720,13
23681.6,0.8,436,0,18722,14
23682.4,1.5999999999985448,436,0,10185,15
23684.8,0.8,436,0,11149,16
23685.6,12.0,436,0,8792,17
23698.4,0.8,436,0,11725,18
23700.0,6.400000000001455,436,0,10064,19
23707.2,0.8,436,0,11723,20
23708.0,3.2000000000007276,436,0,10055,21
23712.0,0.8,436,0,10866,22
23713.6,32.0,436,0,10706,23
23746.4,1.5999999999985448,436,0,11370,24
23748.8,5.600000000002183,436,0,10701,25
23755.2,0.8,436,0,11731,26
23756.8,8.799999999999272,436,0,10077,27
23766.4,1.5999999999985448,436,0,11732,28
23768.8,5.400000000001455,436,0,8548,29
23626.6,0.8,437,0,9524,0
23628.0,0.8,437,0,11057,1
23628.8,2.400000000001455,437,0,8603,2
23632.0,1.5999999999985448,437,0,11192,3
23634.4,0.8,437,0,8898,4
23635.2,0.8,437,0,11467,5
23636.8,3.2000000000007276,437,0,9521,6
23640.8,1.6000000000021828,437,0,11532,7
23643.2,6.399999999997817,437,0,9516,8
23650.4,0.8,437,0,11089,9
23652.0,8.799999999999272,437,0,9722,10
23661.6,0.8,437,0,11582,11
23662.4,4.799999999999272,437,0,8761,12
23668.0,0.8,437,0,11603,13
23668.8,0.8,437,0,9822,14
23669.6,0.8000000000029104,437,0,11131,15
23671.2,3.2000000000007276,437,0,8767,16
23675.2,0.8,437,0,11455,17
23676.8,20.799999999999272,437,0,10734,18
23698.4,3.1999999999970896,437,0,11444,19
23702.4,10.399999999997817,437,0,10216,20
23713.6,1.6000000000021828,437,0,11230,21
23716.0,2.400000000001455,437,0,10165,22
23719.2,0.8,437,0,11457,23
23720.0,2.400000000001455,437,0,9522,24
23723.2,0.8,437,0,11236,25
23724.0,3.0,437,0,9000,26
23626.7,31.700000000000728,438,0,10292,0
23659.2,0.8,438,0,10131,1
23660.8,0.8,438,0,11256,2
23662.4,8.0,438,0,8733,3
23671.2,0.8,438,0,11756,4
23672.0,12.0,438,0,10280,5
23684.8,0.8,438,0,11740,6
23686.4,20.0,438,0,24173,7
23707.2,8.0,438,0,9156,8
23716.0,1.5999999999985448,438,0,24382,9
23718.4,0.8,438,0,9011,10
23720.0,0.8,438,0,11073,11
23720.8,4.0,438,0,8634,12
23725.6,0.8,438,0,10858,13
23726.4,4.799999999999272,438,0,8230,14
23732.0,1.5999999999985448,438,0,24417,15
23732.8,0.8,438,0,24415,16
23734.4,8.799999999999272,438,0,10245,17
23744.0,0.8,438,0,11818,18
23744.8,12.0,438,0,10243,19
23757.6,0.8,438,0,11221,20
23758.4,4.0,438,0,8967,21
23763.2,0.8,438,0,11091,22
23764.8,1.6000000000021828,438,0,8673,23
23767.2,3.2000000000007276,438,0,23702,24
23769.6,0.8,438,0,18005,25
23771.2,0.8,438,0,9080,26
23772.0,0.8,438,0,11092,27
23772.8,2.400000000001455,438,0,8674,28
23776.0,0.8,438,0,10984,29
23777.6,5.600000000002183,438,0,8463,30
23784.0,0.8,438,0,11171,31
23785.6,0.8,438,0,11017,32
23786.4,2.6999999999970896,438,0,8515,33
23628.1,11.100000000002183,439,0,8714,0
23640.0,1.5999999999985448,439,0,11517,1
23642.4,12.0,439,0,8372,2
23655.2,0.8,439,0,11434,3
23656.0,4.799999999999272,439,0,8496,4
23661.6,0.8,439,0,12042,5
23662.4,0.8,439,0,11378,6
23663.2,2.399999999997817,439,0,9550,7
23666.4,0.8,439,0,11500,8
23667.2,2.399999999997817,439,0,8486,9
23670.4,0.8,439,0,11505,10
23672.0,0.8,439,0,11498,11
23672.8,1.6000000000021828,439,0,9572,12
23675.2,0.8,439,0,11499,13
23676.8,40.0,439,0,9554,14
23717.6,2.400000000001455,439,0,11323,15
23720.8,8.0,439,0,8555,16
23729.6,0.8,439,0,11508,17
23730.4,0.8,439,0,9574,18
23731.2,0.8,439,0,11934,19
23732.0,7.200000000000728,439,0,8727,20
23740.0,0.8,439,0,11305,21
23740.8,20.5,439,0,8781,22
23628.2,1.3999999999978172,440,0,8189,0
23630.4,0.8,440,0,10839,1
23632.0,8.799999999999272,440,0,8194,2
23641.6,1.6000000000021828,440,0,11168,3
23644.0,8.799999999999272,440,0,8834,4
23653.6,0.8,440,0,11336,5
23654.4,36.79999999999927,440,0,9169,6
23692.0,3.2000000000007276,440,0,11321,7
23696.0,5.599999999998545,440,0,8823,8
23702.4,0.8,440,0,10917,9
23703.2,11.200000000000728,440,0,8786,10
23715.2,2.399999999997817,440,0,11239,11
23718.4,4.799999999999272,440,0,8884,12
23724.0,0.8,440,0,11199,13
23724.8,1.6000000000021828,440,0,8912,14
23727.2,0.8,440,0,10760,15
23728.0,4.0,440,0,10191,16
23732.8,1.6000000000021828,440,0,11282,17
23735.2,5.599999999998545,440,0,9406,18
23741.6,0.8000000000029104,440,0,11286,19
23743.2,6.0,440,0,9108,20
23629.4,5.799999999999272,441,0,10052,0
23636.0,0.8,441,0,11916,1
23636.8,6.400000000001455,441,0,10449,2
23644.0,0.8,441,0,12060,3
23644.8,46.400000000001455,441,0,10730,4
23692.0,3.2000000000007276,441,0,10957,5
23696.0,0.8,441,0,8410,6
23697.6,0.8000000000029104,441,0,11919,7
23699.2,1.5999999999985448,441,0,10456,8
23701.6,0.8,441,0,11717,9
23702.4,4.0,441,0,10046,10
23707.2,0.8,441,0,11715,11
23708.8,4.0,441,0,10042,12
23713.6,0.8000000000029104,441,0,11692,13
23715.2,3.2000000000007276,441,0,9998,14
23719.2,0.8,441,0,11690,15
23720.0,1.5999999999985448,441,0,10001,16
23722.4,0.8,441,0,11694,17
23723.2,3.2000000000007276,441,0,10005,18
23727.2,0.8,441,0,11697,19
23728.0,24.799999999999272,441,0,10022,20
23753.6,0.8000000000029104,441,0,11670,21
23755.2,8.799999999999272,441,0,9953,22
23764.8,0.8,441,0,11659,23
23765.6,8.0,441,0,8910,24
23774.4,1.5999999999985448,441,0,11226,25
23776.8,1.6000000000021828,441,0,8982,26
23779.2,1.5999999999985448,441,0,23664,27
23781.6,0.8,441,0,10556,28
23782.4,0.8,441,0,11250,29
23783.2,8.0,441,0,9065,30
23792.0,0.8,441,0,11410,31
23793.6,0.8,441,0,20293,32
23794.4,4.799999999999272,441,0,10479,33
23800.0,1.5999999999985448,441,0,11409,34
23802.4,4.799999999999272,441,0,10169,35
23808.0,0.8,441,0,11419,36
23808.8,45.60000000000218,441,0,9417,37
23855.2,0.8,441,0,11408,38
23856.8,1.6000000000021828,441,0,9026,39
23859.2,0.8,441,0,8813,40
23860.8,28.0,441,0,10726,41
23889.6,2.400000000001455,441,0,11291,42
23892.8,0.8,441,0,11803,43
23893.6,40.0,441,0,10229,44
23934.4,4.0,441,0,11932,45
23939.2,5.599999999998545,441,0,9461,46
23945.6,8.0,441,0,10465,47
23954.4,0.8,441,0,11195,48
23956.0,1.7000000000007276,441,0,23425,49
23629.7,23.899999999997817,442,0,9803,0
23654.4,0.8,442,0,11601,1
23656.0,0.8,442,0,9794,2
23657.6,0.8000000000029104,442,0,11183,3
23659.2,12.0,442,0,8878,4
23672.0,0.8,442,0,11642,5
23673.6,6.400000000001455,442,0,9882,6
23680.8,1.6000000000021828,442,0,11248,7
23683.2,8.0,442,0,10025,8
23692.0,0.8,442,0,11649,9
23693.6,4.80000000000291,442,0,9875,10
23699.2,0.8,442,0,11292,11
23700.8,0.8,442,0,9128,12
23701.6,0.8000000000029104,442,0,11966,13
23703.2,6.799999999999272,442,0,10551,14
23629.8,7.0,443,0,9910,0
23637.6,0.8,443,0,12048,1
23638.4,4.0,443,0,10710,2
23643.2,0.8,443,0,11652,3
23644.8,0.8,443,0,11650,4
23645.6,4.0,443,0,9909,5
23650.4,0.8,443,0,11917,6
23651.2,5.599999999998545,443,0,10451,7
23657.6,0.8000000000029104,443,0,11645,8
23659.2,560.7999999999993,443,0,9889,9
24220.8,2.400000000001455,443,0,11642,10
