did,oid,eid,sid,ent,count,count_D,flow,flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,travel,travel_D,traveltime,traveltime_D,stime,stime_D,nstops,nstops_D
24296,24812,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,24813,,1,1,22.0,-1.0,88.0,-1.0,41.1366371761148,17.9995953952455,27.3246552863347,19.4269823688431,8.07554071177226,6.95126677480313,4.00385346611002,6.9594424154575,0.0,0.0,1.34735490984999,-1.0,177.66189565899,-1.0,3.05454545454545,6.06070302952728,0.272727272727273,-1.0
24296,24814,,1,1,22.0,-1.0,88.0,-1.0,30.567063261504,18.8305382025866,17.2567877430293,15.1556128026404,32.5979111948923,27.815749901257,22.1723861973396,27.5500888761575,0.0,0.0,3.43730131298828,-1.0,717.154046287631,-1.0,20.3636363636364,27.252305196591,0.590909090909091,-1.0
24296,24815,,1,1,20.0,-1.0,80.0,-1.0,53.0441683891683,3.13140483654169,52.8594735146852,3.12455978115908,5.27879064606578,0.325658824555398,0.200073811153793,0.188164206784579,0.0,0.0,1.55024771651673,-1.0,105.575812921316,-1.0,0.0,0.0,0.0,-1.0
24296,24816,,1,1,20.0,-1.0,80.0,-1.0,24.9889963523984,19.4001580727213,13.2912187768619,12.4690705732033,27.1612760995896,17.990514111513,20.4696724469026,17.9709926360374,0.0,0.0,2.00318951284989,-1.0,543.225521991792,-1.0,18.9600000000001,18.0107102639104,0.55,-1.0
24296,24817,,1,1,27.0,-1.0,108.0,-1.0,35.0830767556171,16.3789851581663,26.9662923806589,14.7945794345728,24.8316619164956,13.3736303187016,12.5219509742176,13.5863178186037,0.0,0.0,5.0222984069701,-1.0,670.454871745381,-1.0,10.8148148148148,12.9308130419524,0.518518518518519,-1.0
24296,24818,,1,1,1.0,-1.0,4.0,-1.0,38.4790570470934,-1.0,38.4790570470934,0.0,18.7629170551033,-1.0,5.82998657744034,-1.0,0.0,-1.0,0.200549821037001,-1.0,18.7629170551033,-1.0,1.6,-1.0,1.0,-1.0
24296,24819,,1,1,28.0,-1.0,112.0,-1.0,47.6073051296376,10.8880784954484,41.9825829565776,15.3668593160149,16.7224531409252,9.47135580245979,3.7255615547131,9.34498499638621,0.0,0.0,5.4569925606193,-1.0,468.228687945904,-1.0,2.88571428571428,9.14823254679059,0.142857142857143,-1.0
24296,24820,,1,1,8.0,-1.0,32.0,-1.0,34.713440532213,16.113343420418,28.584562958577,13.2359845447557,50.9694288137882,23.3477049961373,24.6315418253165,22.9702731250175,0.0,0.0,3.23764188197875,-1.0,407.755430510306,-1.0,21.9,22.5218623944443,0.625,-1.0
24296,24821,,1,1,19.0,-1.0,76.0,-1.0,6.34655295638114,3.82955630552411,5.13366772137974,2.49530554855808,71.1470137803248,27.5482520593711,54.1336862244876,27.8733273861455,0.0,0.0,1.92756889317725,-1.0,1351.79326182617,-1.0,54.1052631578947,27.5483710686858,0.947368421052632,-1.0
24296,24822,,1,1,21.0,-1.0,84.0,-1.0,49.1381851104564,2.4538935468763,49.0222818428996,2.38366160532198,10.035761669978,0.499144404326086,0.986154578624108,0.625795943723177,0.0,0.0,2.86985676596137,-1.0,210.750995069538,-1.0,0.0,0.0,0.0,-1.0
24296,24823,,1,1,24.0,-1.0,96.0,-1.0,45.4400506773465,11.5993184603272,40.010895446837,14.7385671723056,7.44444077561118,3.90053479128974,2.05566647109651,4.00963376198947,0.0,0.0,1.98568463772655,-1.0,178.666578614668,-1.0,1.1,3.42522611122877,0.125,-1.0
24296,24824,,1,1,18.0,-1.0,72.0,-1.0,49.6820326743412,12.2919689737395,28.8325586183991,24.5182316426112,10.130188978266,19.1805736532083,4.83568007994633,19.3408188118637,0.0,0.0,1.46132283142567,-1.0,182.343401608789,-1.0,4.44444444444447,18.8561808316414,0.0555555555555556,-1.0
24296,24825,,1,1,38.0,-1.0,152.0,-1.0,36.032001571418,18.965539791832,23.3131566829911,17.2196522528928,12.774239704825,10.1596957097481,7.39265819050715,10.1828365573943,0.0,0.0,3.13824608815892,-1.0,485.42110878335,-1.0,6.42105263157894,9.92510216149303,0.447368421052632,-1.0
24296,24826,,1,1,43.0,-1.0,172.0,-1.0,50.4915855915552,11.2362657610703,43.631151313793,17.3011169018469,6.64125534176427,4.61033037790784,1.34836196809351,4.63652183330235,0.0,0.0,3.4601767580831,-1.0,285.573979695864,-1.0,1.02325581395349,4.18004540926019,0.0697674418604651,-1.0
24296,24827,,1,1,19.0,-1.0,76.0,-1.0,13.8609001950371,8.05523529599657,8.95159829296068,6.62918535917166,40.6237145754796,26.8806140216759,23.8514187834323,27.1309700879582,0.0,0.0,1.91924897414003,-1.0,771.850576934112,-1.0,23.8736842105263,27.3931224560971,0.473684210526316,-1.0
24296,24828,,1,1,35.0,-1.0,140.0,-1.0,37.4513382769484,16.9795691272023,25.3764490411543,17.5047939539348,19.7571405018193,15.9846365896583,10.5470709228055,16.1048008534372,0.0,0.0,4.87439233889363,-1.0,691.499917563677,-1.0,8.93714285714284,15.8266916336683,0.342857142857143,-1.0
24296,24829,,1,1,11.0,-1.0,44.0,-1.0,48.4364201927607,4.29663629904312,48.1075402856275,3.97763791483637,30.483910947794,2.5735230527771,0.695456804077002,1.33703912659846,0.0,0.0,4.4809904760637,-1.0,335.323020425735,-1.0,0.0,0.0,0.0,-1.0
24296,24830,,1,1,8.0,-1.0,32.0,-1.0,39.4542052735814,4.95417478668626,38.8713429393987,4.75989933490974,20.8118711584568,2.81585887972252,6.01341802879773,1.3628890804776,0.0,0.0,1.79774529113546,-1.0,166.494969267654,-1.0,0.2,0.565685424949238,0.125,-1.0
24296,24831,,1,1,6.0,-1.0,24.0,-1.0,52.2194277981971,2.90883050781968,52.0837605360507,2.65820638668613,12.1738389161258,0.681993197911592,0.985714069137364,0.145185154582956,0.0,0.0,1.05676551818658,-1.0,73.0430334967546,-1.0,0.0,0.0,0.0,-1.0
24296,24832,,1,1,13.0,-1.0,52.0,-1.0,15.1813263999128,14.7269493190173,8.30750502994025,7.55673908547583,40.4175943342369,25.8256230130065,34.4107691912787,25.6219668126715,0.0,0.0,1.21238090227159,-1.0,525.428726345079,-1.0,32.4307692307692,25.6533098779145,0.846153846153846,-1.0
24296,24833,,1,1,20.0,-1.0,80.0,-1.0,36.7749581464562,15.2080173277338,25.0389130071554,17.1422814494163,14.2618208463887,13.1810271886815,7.71495154885374,13.2487065905291,0.0,0.0,1.983955464472,-1.0,285.236416927773,-1.0,6.43999999999999,12.929541856987,0.4,-1.0
24296,24834,,1,1,17.0,-1.0,68.0,-1.0,39.9459985107304,18.9132253026835,25.7276478917766,19.1260220204377,20.70407619737,16.8536674115383,10.9884515590492,16.4830834463756,0.0,0.0,2.51542169283484,-1.0,351.969295355289,-1.0,9.97647058823529,16.275423551008,0.294117647058824,-1.0
24296,24835,,1,1,3.0,-1.0,12.0,-1.0,45.53898062791,5.33535650796943,45.1482619018318,4.20003230641491,16.6645429638832,1.8306989660558,2.5430136006321,0.752078422311021,0.0,0.0,0.62697929183977,-1.0,49.9936288916495,-1.0,0.0,0.0,0.0,-1.0
24296,24836,,1,1,6.0,-1.0,24.0,-1.0,41.4320122400146,4.54999278295582,40.9891640417278,4.26051375366432,16.4032894031589,1.92301022789624,4.12203523606302,0.977256511591735,0.0,0.0,1.12059520028336,-1.0,98.4197364189533,-1.0,0.0,0.0,0.0,-1.0
24296,24837,,1,1,13.0,-1.0,52.0,-1.0,6.21265924059227,3.50665821565208,4.9952639677203,2.46601109913365,71.1756700653992,27.1481140484173,64.6937361380583,27.3213717675705,0.0,0.0,1.28385147100851,-1.0,925.28371085019,-1.0,62.7076923076922,27.5575295681132,1.0,-1.0
24296,24839,,1,1,9.0,-1.0,36.0,-1.0,54.6424076346216,2.62230416202842,54.5271130678997,2.50732524331435,14.1363615752841,0.700036158437973,0.804149296584043,0.133848202007267,0.0,0.0,1.92703746496057,-1.0,127.227254177557,-1.0,0.0,0.0,0.0,-1.0
24296,24840,,1,1,7.0,-1.0,28.0,-1.0,25.0394427093508,12.8095369721753,21.218315281334,9.00432598798006,35.5125651292372,13.5799968643924,21.7300808630549,13.7467734099249,0.0,0.0,1.46504546611617,-1.0,248.58795590466,-1.0,19.7714285714286,13.4240721945956,0.857142857142857,-1.0
24296,24841,,1,1,10.0,-1.0,40.0,-1.0,25.4431054565541,2.56694577505357,25.2442513245633,2.24051861962852,13.646071088842,1.181112468071,7.40178180464218,0.903223540233004,0.0,0.0,0.956902355998848,-1.0,136.46071088842,-1.0,0.0,0.0,0.0,-1.0
24296,24842,,1,1,104.0,-1.0,416.0,-1.0,38.6442017377522,24.0958841373413,22.4002298634629,19.0753428246967,25.1194051946314,20.3118553412544,16.534436883349,20.3324177749542,0.0,0.0,16.255864003716,-1.0,2612.41814024167,-1.0,14.7692307692308,19.6901585832519,0.538461538461538,-1.0
24296,24843,,1,1,89.0,-1.0,356.0,-1.0,59.0994238237021,9.7993219967349,56.7403184735903,11.5696321842179,6.14802388364691,1.59026570849323,0.791498496964063,1.55139051031532,0.0,0.0,8.61981494531528,-1.0,547.174125644575,-1.0,0.233707865168539,1.01767826450754,0.0561797752808989,-1.0
24296,24844,,1,1,75.0,-1.0,300.0,-1.0,48.7619453638947,22.1604556672368,32.2571996727712,23.0737269921198,16.4937194199324,13.0595083695015,8.33829148466964,12.984493533359,0.0,0.0,11.0840693797193,-1.0,1237.02895649493,-1.0,7.25333333333333,12.1421015738887,0.293333333333333,-1.0
24296,24845,,1,1,107.0,-1.0,428.0,-1.0,65.1073923475964,5.22409175737693,64.6869961393151,5.21480276732227,11.2369805294322,0.917154697640049,0.133704150586426,0.362299830295249,0.0,0.0,21.6046970830211,-1.0,1202.35691664924,-1.0,0.0,0.0,0.0,-1.0
24296,24846,,1,1,76.0,-1.0,304.0,-1.0,55.7122531513105,15.8195266649855,46.0421166389622,21.1005581257043,11.4872406599433,7.45811089260142,3.38792681236174,7.53218903371077,0.0,0.0,11.1660926055139,-1.0,873.03029015569,-1.0,2.52631578947368,6.78326113156107,0.131578947368421,-1.0
24296,24847,,1,1,72.0,-1.0,288.0,-1.0,45.1034329091904,19.7965486700836,33.9554897011113,19.4559469260816,20.5777823161737,12.5053566129992,9.85928494078167,12.4151479909621,0.0,0.0,13.9740699580136,-1.0,1481.6003267645,-1.0,7.99999999999998,11.6388857702028,0.388888888888889,-1.0
24296,24848,,1,1,99.0,-1.0,396.0,-1.0,50.8423213034541,19.2746853162133,32.8820891095223,24.30164511774,10.5662646064399,10.807078054674,5.2533893633103,10.8169894090588,0.0,0.0,9.55434422827924,-1.0,1046.06019603755,-1.0,4.25858585858586,10.0920357577101,0.181818181818182,-1.0
24296,24849,,1,1,56.0,-1.0,224.0,-1.0,64.345327757317,5.35300069549972,63.9131067380727,5.25590982964867,12.1771531733918,1.00549675492031,0.204999229817184,0.40724046526601,0.0,0.0,12.106595028842,-1.0,681.920577709941,-1.0,0.0,0.0,0.0,-1.0
24296,24850,,1,1,93.0,-1.0,372.0,-1.0,28.2022592015999,21.8224570425646,11.9446226768168,13.935255071414,28.6831639861945,28.5436096851514,23.4258836565436,28.598868730404,0.0,0.0,8.86831849053971,-1.0,2667.53425071609,-1.0,20.9118279569892,28.2297632383238,0.645161290322581,-1.0
24296,24851,,1,1,97.0,-1.0,388.0,-1.0,44.3687894731805,20.1086229492344,33.136311331773,19.2925605537734,10.4533344822798,6.30996661320912,5.13497559608752,6.32834197347679,0.0,0.0,9.33200073908855,-1.0,1013.97344478114,-1.0,3.45567010309278,5.26187088623121,0.381443298969072,-1.0
24296,24852,,1,1,69.0,-1.0,276.0,-1.0,52.3204007704892,15.4361155873385,46.0557299498997,16.9859938637128,15.1423587987279,6.50989022857913,4.37646807106987,6.41646228177531,0.0,0.0,13.3669222794738,-1.0,1044.82275711222,-1.0,2.84057971014492,5.36574973766288,0.304347826086957,-1.0
24296,24853,,1,1,56.0,-1.0,224.0,-1.0,60.7897378627058,4.58697310458,60.4568062357751,4.48642205539251,9.57992609264749,0.709652998879564,0.668927814594786,0.570388541259167,0.0,0.0,9.00941897286208,-1.0,536.475861188259,-1.0,0.0,0.0,0.0,-1.0
24296,25192,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25193,,1,1,76.0,-1.0,304.0,-1.0,55.7122531513105,15.8195266649855,46.0421166389622,21.1005581257043,11.4872406599433,7.45811089260142,3.38792681236174,7.53218903371077,0.0,0.0,11.1660926055139,-1.0,873.03029015569,-1.0,2.52631578947368,6.78326113156107,0.131578947368421,-1.0
24296,25194,,1,1,97.0,-1.0,388.0,-1.0,44.3687894731805,20.1086229492344,33.136311331773,19.2925605537734,10.4533344822798,6.30996661320912,5.13497559608752,6.32834197347679,0.0,0.0,9.33200073908855,-1.0,1013.97344478114,-1.0,3.45567010309278,5.26187088623121,0.381443298969072,-1.0
24296,25195,,1,1,28.0,-1.0,112.0,-1.0,47.6073051296376,10.8880784954484,41.9825829565776,15.3668593160149,16.7224531409252,9.47135580245979,3.7255615547131,9.34498499638621,0.0,0.0,5.4569925606193,-1.0,468.228687945904,-1.0,2.88571428571428,9.14823254679059,0.142857142857143,-1.0
24296,25196,,1,1,9.0,-1.0,36.0,-1.0,29.6020816273876,15.6188157517833,23.3101341485753,12.1105796635382,22.8782391179573,11.7975179779878,13.3111138453828,12.1216335583358,0.0,0.0,1.33323669388206,-1.0,205.904152061616,-1.0,11.5555555555555,11.2364486283602,0.777777777777778,-1.0
24296,25247,,1,1,34.0,-1.0,136.0,-1.0,46.0389113926035,4.22772085069638,45.6594385875264,4.16251309175811,36.1944630370318,3.32662155326748,3.42764270046496,0.936104680702136,0.0,0.0,15.6093104304684,-1.0,1230.61174325908,-1.0,0.0,0.0,0.0,-1.0
24296,25248,,1,1,59.0,-1.0,236.0,-1.0,37.1448925977925,5.2938243789275,36.2642102404202,5.65130517338955,13.8378330179898,2.41932108131723,3.84234446527672,2.25492708150716,0.0,0.0,8.22406810923774,-1.0,816.432148061397,-1.0,0.542372881355932,2.05545559928479,0.0847457627118644,-1.0
24296,25249,,1,1,4.0,-1.0,16.0,-1.0,44.5445391919488,0.608749835159939,44.5383031461493,0.527013186032138,15.2882438131091,0.20883151642446,3.24395062031732,0.782521846293257,0.0,0.0,0.756569375022774,-1.0,61.1529752524366,-1.0,0.0,0.0,0.0,-1.0
24296,25250,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25251,,1,1,1.0,-1.0,4.0,-1.0,35.6526768438207,-1.0,35.6526768438207,0.0,23.3086834929363,-1.0,4.51294972650489,-1.0,0.0,-1.0,0.230838044507933,-1.0,23.3086834929363,-1.0,0.0,-1.0,0.0,-1.0
24296,25252,,1,1,9.0,-1.0,36.0,-1.0,44.4358296120918,3.25941219844433,44.2124674475491,3.14251371180083,42.4325811495164,3.24097076039235,4.73282387512112,1.16945553488772,0.0,0.0,4.69043375267066,-1.0,381.893230345648,-1.0,0.355555555555555,1.06666666666667,0.111111111111111,-1.0
24296,25253,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25254,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25255,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25256,,1,1,22.0,-1.0,88.0,-1.0,35.0587052217155,4.07369254748591,34.5741526314448,4.09304229320708,14.7017861286017,1.84251759381632,4.53055176314954,1.57424798383536,0.0,0.0,3.10660737791233,-1.0,323.439294829237,-1.0,0.218181818181817,1.02336343850693,0.0454545454545455,-1.0
24296,25257,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
24296,25258,,1,1,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,,
