did,oid,ent,sectionId,exitTime,travelTime,delayTime
24296,188,21,9065,23685.8,17.8315,9.16149
24296,188,22,10464,23692.1,3.00089,0.234266
24296,188,23,10553,23697.4,3.96634,0.128678
24296,188,24,10157,23705.3,6.51728,0.013637
24296,188,25,9866,23717.0,10.4896,0.786262
24296,188,26,9683,23720.2,2.20898,0.0
24296,188,27,23601,23722.3,0.708482,0.0605981
24296,188,28,23603,23724.4,0.589996,0.0
24296,188,29,9677,23735.1,9.49555,1.06891
24296,188,30,9479,23745.8,9.04558,0.49975
24296,188,31,8622,23749.8,3.25711,0.152793
24296,189,1,10621,23502.9,4.02256,0.892265
24296,189,2,8620,23507.6,3.29676,0.779759
24296,189,3,10341,23522.9,13.9359,0.0429947
24296,189,4,8529,23585.9,62.3877,59.9702
24296,189,5,10653,23591.0,0.639862,0.0786329
24296,189,6,8985,23594.8,3.47034,0.0946616
24296,189,7,8494,23637.9,41.8638,33.4127
24296,189,8,8711,23647.4,7.2197,0.918137
24296,189,9,10362,23654.0,5.25264,0.246458
24296,189,10,20208,23655.1,0.333405,0.0
24296,189,11,20206,23656.3,0.419544,0.0
24296,189,12,10348,23660.8,3.47977,0.456426
24296,189,13,10367,23669.8,7.80113,0.792248
24296,189,14,8448,23684.3,13.1612,0.573263
24296,189,15,9440,23689.9,4.22244,0.0
24296,189,16,8373,23696.1,4.82754,0.0
24296,189,17,8378,23700.0,2.59418,0.0
24296,189,18,10415,23713.4,12.2769,5.63619
24296,189,19,9381,23720.6,4.99788,1.30141
24296,189,20,8738,23727.4,5.52396,0.0595514
24296,189,21,9321,23734.1,5.57901,0.302107
24296,189,22,18169,23735.4,0.88126,0.0
24296,189,23,9319,23757.2,21.1217,0.754047
24296,189,24,8978,23769.3,11.0123,0.0
24296,190,1,10292,23531.8,32.8945,0.554401
24296,190,2,10131,23533.2,1.24614,0.0169088
24296,190,3,8733,23540.4,5.93122,0.13167
24296,190,4,10280,23553.1,12.2893,0.0
24296,190,5,24173,23575.1,20.672,0.0
24296,190,6,9156,23581.8,6.71289,0.202433
24296,190,7,18150,23583.2,0.419493,0.0
24296,190,8,18151,23584.8,0.497294,0.0
24296,190,9,9014,23587.3,1.0704,0.234235
24296,190,10,9145,23592.4,4.15072,0.673992
24296,190,11,10269,23600.7,6.49225,0.432713
24296,190,12,8208,23607.7,6.38964,0.0
24296,190,13,10268,23613.5,4.69768,0.0
24296,190,14,8935,23618.9,3.97808,0.959907
24296,190,15,8503,23622.1,1.93702,0.750313
24296,191,1,9150,23520.3,21.2958,0.0532767
24296,191,2,10121,23614.1,93.284,91.4402
24296,191,3,9149,23645.7,28.9631,2.9441
24296,191,4,10129,23652.2,5.82542,0.0
24296,191,5,10291,23684.7,31.4591,0.0159183
24296,192,1,9768,23507.0,7.25584,0.0
24296,192,2,8530,23511.3,3.35071,2.43749
24296,192,3,9789,23542.5,28.1519,6.91527
24296,192,4,9776,23554.6,9.01876,2.3367
24296,192,5,9791,23562.2,6.22382,0.733762
24296,192,6,9780,23569.6,5.99794,0.547846
24296,192,7,9808,23578.9,7.96994,1.20102
24296,192,8,8357,23580.9,0.559466,0.125271
24296,192,9,8354,23583.0,1.00672,0.0940073
24296,193,1,9712,23536.9,36.8756,0.0
24296,193,2,9709,23539.0,0.922284,0.0273857
24296,193,3,23832,23539.8,0.496897,0.0
24296,193,4,9697,23562.9,22.5867,0.330329
24296,193,5,10308,23582.9,18.2018,0.0
24296,193,6,10509,23585.5,1.67914,0.13967
24296,193,7,10350,23587.6,1.41855,0.0
24296,193,8,17965,23589.9,0.970719,0.302934
24296,193,9,17960,23592.0,1.08797,0.147161
24296,193,10,10353,23601.3,8.97433,0.968342
24296,193,11,19198,23602.3,0.175679,0.0
24296,193,12,10359,23610.7,7.69345,0.418634
24296,193,13,10378,23616.1,4.17361,0.351887
24296,193,14,10364,23624.9,7.99134,2.36783
24296,193,15,8404,23626.6,0.398316,0.151121
24296,193,16,8708,23632.9,5.24537,0.36473
24296,194,1,10292,23534.1,33.5572,0.321166
24296,194,2,10132,23536.4,2.03151,0.0
24296,194,3,10091,23538.2,0.915392,0.0167431
24296,194,4,10083,23542.3,3.28626,0.0472458
24296,194,5,10081,23551.4,7.0763,0.0114819
24296,194,6,10700,23556.7,4.06425,0.0
24296,194,7,9303,23559.1,0.648113,0.0
24296,194,8,10053,23572.6,12.4429,3.99246
24296,194,9,8410,23577.9,2.22038,0.571622
24296,194,10,10456,23581.6,2.59508,0.250826
24296,194,11,10046,23589.1,5.97876,0.83156
24296,194,12,10042,23595.8,5.35614,0.0701045
24296,194,13,9998,23601.4,4.54687,0.0543882
24296,194,14,10001,23604.7,2.05748,0.0474154
24296,194,15,10005,23610.2,4.51807,0.118684
24296,194,16,10022,23638.5,27.2789,0.759743
24296,194,17,9953,23650.6,10.7599,0.300711
24296,194,18,8910,23663.9,12.2653,4.53266
24296,194,19,8982,23669.2,2.48421,0.0
24296,194,20,10556,23672.9,1.31658,0.460473
24296,194,21,9065,23688.9,15.058,6.6303
24296,194,22,10464,23695.6,3.38342,0.694117
24296,194,23,10553,23700.9,3.8847,0.154294
24296,194,24,10157,23708.5,6.35368,0.0317924
24296,194,25,9866,23720.2,10.5312,1.09901
24296,194,26,9683,23723.4,2.14565,0.0
24296,194,27,23601,23725.5,0.687602,0.0578255
24296,194,28,23603,23727.5,0.586423,0.0142067
24296,194,29,9677,23738.7,9.93102,1.73989
24296,194,30,9479,23749.7,9.39602,1.08903
24296,194,31,8622,23753.7,3.25164,0.234079
24296,195,1,9803,23525.6,24.5869,0.0
24296,195,2,9794,23528.7,1.98995,0.0
24296,195,3,8878,23542.9,13.1247,0.0288397
24296,195,4,9882,23552.1,7.55938,0.562735
24296,195,5,10543,23557.1,3.76442,0.273809
24296,195,6,8736,23565.9,7.45196,1.25132
24296,195,7,10535,23568.9,1.91193,0.613923
24296,195,8,10536,23572.1,2.00992,0.096347
24296,196,1,8501,23503.0,1.70661,0.112415
24296,196,2,9564,23519.2,15.4327,6.24456
24296,196,3,9550,23526.8,4.76615,1.21224
24296,196,4,8486,23531.0,3.40439,0.106524
24296,196,5,9567,23532.4,0.447115,0.0
24296,196,6,9572,23535.8,2.50185,0.0
24296,196,7,9554,23595.5,58.7676,52.6831
24296,196,8,8555,23607.4,7.68615,0.711112
24296,196,9,9574,23608.7,0.6778,0.0
24296,196,10,8727,23616.6,6.5558,0.0
24296,196,11,8781,23637.2,19.8252,0.0
24296,197,1,8780,23522.1,20.2277,0.0249401
24296,197,2,8729,23527.1,4.05111,0.0
24296,197,3,9577,23529.7,1.70633,0.0912687
24296,197,4,10482,23532.0,0.853828,0.0
24296,197,5,8556,23537.0,4.1149,0.27589
24296,197,6,10489,23540.1,2.58838,0.0297265
24296,197,7,9627,23549.3,7.74361,0.0270238
24296,197,8,9616,23554.2,4.06206,0.279658
24296,197,9,8725,23559.6,4.20064,0.675997
24296,197,10,9647,23565.6,4.43101,0.846389
24296,197,11,10310,23570.5,4.22317,0.820889
24296,197,12,9648,23575.5,4.26176,2.26451
24296,197,13,17960,23577.4,1.19483,0.301285
24296,197,14,10353,23586.8,8.9778,1.37399
24296,197,15,19198,23587.7,0.166687,0.0
24296,197,16,10359,23595.8,7.42222,0.512849
24296,197,17,10378,23601.2,4.22541,0.595676
24296,197,18,10364,23609.5,7.59657,2.25555
24296,197,19,8404,23611.1,0.414095,0.179318
24296,197,20,8708,23617.3,5.08253,0.447063
24296,198,1,9233,23504.2,2.17638,0.0
24296,198,2,10400,23509.2,4.20167,0.0
24296,198,3,9357,23517.0,6.64814,0.0
24296,198,4,9232,23519.6,1.66702,0.0
24296,198,5,9366,23521.2,0.571264,0.0
24296,198,6,9363,23526.0,3.71811,0.645734
24296,198,7,10425,23535.5,8.76825,2.71943
24296,198,8,9342,23541.4,5.17987,2.96654
24296,198,9,19853,23543.5,0.827647,0.442709
24296,198,10,19854,23544.4,0.355272,0.121673
24296,198,11,19855,23545.9,0.966353,0.251618
24296,198,12,9223,23549.3,3.05087,0.507257
24296,198,13,9238,23550.9,0.466501,0.0164402
24296,198,14,9245,23553.8,2.0586,0.236846
24296,198,15,9468,23558.2,2.91652,0.582967
24296,198,16,10385,23560.8,1.35989,0.0532565
24296,198,17,9269,23562.5,0.688326,0.0
24296,198,18,9266,23564.1,0.425574,0.0
24296,198,19,9259,23580.9,16.1504,10.8774
24296,198,20,9256,23589.3,5.50968,0.952737
24296,199,1,10292,23533.2,30.4808,1.40781
24296,199,2,10131,23534.6,1.21262,0.107565
24296,199,3,8733,23541.7,5.90981,0.696139
24296,199,4,10280,23554.5,12.4095,0.703914
24296,199,5,24173,23575.8,19.9276,1.3441
24296,199,6,9156,23583.2,7.36273,1.50996
24296,199,7,18150,23584.8,0.513217,0.0
24296,199,8,18151,23586.6,0.502385,0.0411299
24296,199,9,9014,23588.8,0.979128,0.227435
24296,199,10,9145,23594.1,4.3346,1.2091
24296,199,11,10269,23602.2,6.32279,0.8754
24296,199,12,8208,23609.2,6.3917,0.651522
24296,199,13,10268,23615.2,4.88097,0.657889
24296,199,14,8936,23623.5,6.25519,1.1402
24296,199,15,8941,23632.0,7.05793,0.750763
24296,200,1,8314,23512.9,9.22452,5.84699
24296,200,2,9949,23525.7,9.84163,2.8957
24296,200,3,8910,23537.5,10.6673,2.77521
24296,200,4,8982,23542.9,2.53542,0.0
24296,200,5,10556,23546.3,1.20722,0.333465
24296,200,6,9065,23588.4,41.2707,32.6692
24296,200,7,10464,23594.2,3.00493,0.26019
24296,200,8,10553,23599.4,3.82493,0.0176249
24296,200,9,10157,23608.7,8.11379,1.66158
24296,200,10,9865,23612.9,2.91886,0.762084
24296,201,1,10292,23539.6,35.8294,0.0
24296,201,2,10131,23541.3,1.38073,0.0185017
24296,201,3,8733,23549.2,6.56468,0.137647
24296,201,4,10280,23563.4,13.7793,0.0
24296,201,5,24173,23587.8,22.9065,0.0
24296,201,6,9156,23595.2,7.40436,0.189504
24296,201,7,18150,23597.0,0.575581,0.0
24296,201,8,9011,23600.5,2.03694,0.347474
24296,201,9,8634,23606.2,4.75572,0.0538588
24296,201,10,8230,23613.6,5.97631,0.338246
24296,201,11,24415,23615.1,0.497995,0.0
24296,201,12,10245,23632.1,16.1792,6.69816
24296,201,13,10242,23636.5,1.77507,0.482127
24296,201,14,8272,23641.0,3.2568,0.0780326
24296,202,1,10052,23512.8,6.29717,0.0
24296,202,2,10449,23521.1,7.09001,0.0178149
24296,202,3,10730,23536.3,14.2975,11.859
24296,202,4,10054,23548.2,9.14112,1.45217
24296,202,5,10703,23549.8,0.612751,0.0272677
24296,202,6,10701,23555.1,3.66437,0.0185224
24296,202,7,10077,23562.7,6.43097,0.0
24296,202,8,10082,23567.4,2.77812,0.0
24296,202,9,10090,23620.1,51.6353,49.6696
24296,202,10,8733,23629.2,7.41091,2.46129
24296,202,11,10280,23641.8,12.1509,1.03809
24296,202,12,24173,23662.2,19.1579,1.51556
24296,202,13,9156,23669.3,7.09525,1.53891
24296,202,14,18150,23671.0,0.496344,0.0143128
24296,202,15,9011,23673.8,1.67283,0.371729
24296,202,16,8634,23678.8,4.1684,0.54738
24296,202,17,8230,23685.4,5.36682,1.02479
24296,202,18,24415,23686.7,0.418975,0.0118005
24296,202,19,10245,23697.0,9.59585,2.29424
24296,202,20,10242,23699.7,1.29485,0.299126
24296,202,21,8272,23703.5,2.74699,0.298941
24296,203,1,9413,23516.0,9.29725,0.0
24296,203,2,10694,23535.3,18.4058,0.767218
24296,203,3,18171,23536.4,0.595051,0.0
24296,203,4,18166,23537.2,0.405174,0.0
24296,203,5,18167,23538.5,0.901217,0.0
24296,203,6,9387,23544.8,5.95643,1.1881
24296,203,7,8737,23573.0,27.3482,22.5952
24296,203,8,10321,23600.6,24.4928,2.32261
24296,203,9,9162,23613.8,11.6395,6.22313
24296,203,10,9278,23622.7,5.96901,0.581039
24296,203,11,9409,23629.8,6.02644,0.0
24296,203,12,10382,23641.3,10.5952,0.0
24296,203,13,9271,23645.0,1.95212,0.0
24296,203,14,9244,23646.4,0.479384,0.0
24296,203,15,9237,23650.8,3.2727,0.480299
24296,203,16,19856,23652.2,1.01839,0.247711
24296,203,17,19852,23652.8,0.347241,0.0565395
24296,203,18,19853,23653.7,0.473458,0.0634395
24296,203,19,9221,23655.5,1.35091,0.1782
24296,203,20,9352,23660.0,2.66663,0.0385723
24296,204,1,9276,23512.6,5.68941,0.909545
24296,204,2,10380,23531.5,17.1795,8.26107
24296,204,3,10699,23540.9,6.53677,0.1479
24296,204,4,10374,23549.1,6.87942,0.548756
24296,204,5,19525,23550.4,0.380393,0.0
24296,204,6,10366,23558.9,7.54719,0.477267
24296,204,7,10349,23563.7,3.50656,0.358968
24296,204,8,24454,23564.8,0.366472,0.0
24296,204,9,10379,23570.5,4.85702,0.438868
24296,204,10,8688,23580.5,8.67603,0.315636
24296,204,11,19196,23581.7,0.367581,0.0
24296,204,12,10346,23594.3,11.5923,2.56019
24296,204,13,17962,23596.9,0.860037,0.167427
24296,204,14,17963,23598.9,0.84909,0.0221014
24296,204,15,9693,23625.1,25.1861,0.485096
24296,204,16,9702,23653.4,26.2312,0.17212
24296,204,17,23834,23655.1,1.13576,0.0
24296,204,18,23835,23656.7,0.905533,0.0
24296,204,19,23836,23660.9,3.69579,0.0
24296,204,20,9704,23663.2,1.665,0.344143
24296,204,21,8694,23706.4,42.2471,0.0826682
24296,205,1,8182,23508.8,1.48777,0.0
24296,205,2,8184,23511.2,1.51299,0.0437789
24296,205,3,25307,23515.4,3.16802,1.36018
24296,205,4,8650,23518.0,1.92582,0.82111
24296,205,5,19777,23519.1,0.344964,0.0
24296,205,6,19778,23520.3,0.34404,0.0239716
24296,205,7,25301,23522.5,1.25547,0.323714
24296,205,8,9051,23542.7,19.8402,15.3449
24296,205,9,10689,23554.1,8.72362,0.725478
24296,205,10,9102,23589.1,33.9678,31.6291
24296,205,11,8745,23596.0,3.88002,0.51685
24296,205,12,17772,23601.2,4.34136,0.0353069
24296,205,13,8888,23602.3,0.394096,0.0
24296,205,14,9592,23606.1,1.74211,0.0
24296,205,15,10671,23609.3,2.70376,0.278406
24296,205,16,10207,23618.2,7.28399,0.638275
24296,205,17,8600,23621.4,1.66244,0.0
24296,205,18,8152,23628.5,6.02631,0.0
24296,205,19,8846,23636.3,6.76328,2.10434
24296,205,20,8677,23639.2,2.1719,0.0
24296,205,21,20112,23640.8,0.3984,0.0697479
24296,205,22,9075,23643.3,1.56713,0.430829
24296,205,23,10224,23651.1,7.24124,1.64621
24296,205,24,8964,23653.5,1.16139,0.460942
24296,205,25,8286,23657.7,3.0676,0.24695
24296,206,1,10292,23540.4,32.759,5.15508
24296,206,2,10132,23542.4,1.74336,0.0
24296,206,3,10091,23543.9,0.75264,0.0
24296,206,4,10083,23547.5,2.92543,0.0
24296,206,5,10081,23555.7,6.38513,0.0
24296,206,6,10700,23562.7,5.82491,2.15269
24296,206,7,10705,23570.2,4.35378,1.35959
24296,206,8,8245,23572.2,0.480844,0.127828
24296,206,9,8249,23575.4,2.13857,0.153145
24296,207,1,8699,23517.0,8.83619,1.77968
24296,207,2,10553,23524.8,6.74809,3.51311
24296,207,3,8697,23542.5,16.7253,2.2996
24296,207,4,9939,23549.5,5.95308,1.36437
24296,207,5,10548,23575.5,24.7288,24.2564
24296,207,6,9876,23582.5,3.80806,1.00097
24296,207,7,10024,23591.2,7.47748,0.168028
24296,207,8,9885,23598.5,5.89212,0.0294493
24296,207,9,9886,23629.9,29.9606,19.1441
24296,207,10,9806,23657.3,24.3764,1.36929
24296,208,1,10473,23512.7,3.93795,1.01275
24296,208,2,8662,23515.5,2.30009,0.0
24296,208,3,20111,23517.1,0.415888,0.0551614
24296,208,4,9073,23519.2,1.08731,0.301802
24296,208,5,9076,23523.8,4.27037,1.65545
24296,208,6,8665,23528.5,3.90613,1.6104
24296,208,7,18001,23531.3,0.625511,0.118962
24296,208,8,18002,23533.3,0.496314,0.0
24296,208,9,9084,23535.5,0.880537,0.209974
24296,208,10,8672,23539.2,3.19734,0.201572
24296,208,11,8968,23551.7,11.2643,0.0155211
24296,208,12,10244,23561.2,8.60307,0.83057
24296,208,13,18212,23562.3,0.330836,0.0
24296,208,14,10249,23568.2,5.14599,0.481923
24296,208,15,8229,23573.3,3.99829,0.010541
24296,208,16,8635,23575.1,1.37567,0.038643
24296,208,17,18148,23576.7,0.378902,0.0
24296,208,18,9016,23579.6,1.59041,0.258674
24296,208,19,9155,23602.9,23.0238,0.133454
24296,208,20,10281,23610.2,6.10677,0.0
24296,208,21,10135,23618.4,7.49914,6.07468
24296,208,22,10130,23624.1,3.00658,0.94333
24296,208,23,10129,23644.3,19.1772,13.5439
24296,208,24,10291,23680.1,32.1378,1.72965
24296,209,1,8780,23531.7,22.7478,0.0282068
24296,209,2,8729,23537.3,4.55579,0.0
24296,209,3,9577,23540.2,1.85636,0.0401009
24296,209,4,10482,23542.8,0.974583,0.0
24296,209,5,8556,23548.3,4.57143,0.254165
24296,209,6,10489,23551.8,2.89687,0.0194689
24296,209,7,9627,23562.2,8.70377,0.0258802
24296,209,8,9616,23567.4,4.25363,0.0
24296,209,9,8725,23572.5,3.96804,0.0
24296,209,10,9647,23578.0,4.01849,0.0
24296,209,11,10310,23582.9,4.28024,0.454122
24296,209,12,9648,23588.0,4.25837,2.0123
24296,209,13,17960,23594.6,1.57474,0.569878
24296,209,14,17961,23595.9,0.699723,0.148696
24296,209,15,9062,23601.9,4.50873,0.540227
24296,209,16,10326,23613.3,10.4069,0.0
24296,209,17,8191,23620.4,5.31111,0.0
24296,209,18,25031,23626.3,4.03172,0.229352
24296,209,19,9618,23638.5,12.1788,10.5477
24296,209,20,8560,23655.0,10.1077,0.894282
24296,209,21,10434,23707.3,50.3534,38.0108
24296,209,22,9026,23711.1,2.12465,0.701898
24296,209,23,8813,23727.7,15.7485,14.9976
24296,209,24,10726,23729.7,1.77032,1.10992
24296,209,25,8254,23741.7,9.53435,6.03175
24296,209,26,8306,23747.0,3.58967,0.435741
24296,209,27,10595,23757.9,9.57094,2.42925
24296,209,28,10717,23768.0,8.38724,3.64321
24296,209,29,8678,23771.2,2.51489,0.0
24296,209,30,23675,23772.9,0.497179,0.0772359
24296,209,31,8873,23775.1,1.3721,0.427309
24296,209,32,8671,23781.8,6.1833,2.18272
24296,209,33,8960,23784.0,0.996799,0.417264
24296,209,34,8289,23790.2,4.93693,0.312678
24296,210,1,9031,23517.4,8.03496,0.0
24296,210,2,8534,23519.8,1.41166,0.0365356
24296,210,3,9065,23591.5,71.1322,62.4557
24296,210,4,9940,23608.4,14.293,0.859844
24296,210,5,9876,23613.0,3.31919,0.0
24296,210,6,10024,23623.4,9.08091,0.403263
24296,210,7,9885,23632.3,7.04645,0.086398
24296,210,8,9886,23646.9,12.8446,0.0
24296,210,9,9806,23675.3,27.3434,0.0298225
24296,211,1,8501,23511.7,2.28624,0.314152
24296,211,2,9564,23530.4,17.4917,6.12545
24296,211,3,9550,23541.1,5.38193,0.98558
24296,211,4,8486,23546.1,4.11761,0.03799
24296,211,5,9567,23547.8,0.549787,0.0
24296,211,6,9572,23552.0,3.08857,0.0
24296,211,7,9554,23597.9,44.7222,37.1954
24296,211,8,8555,23610.5,9.02778,0.39933
24296,211,9,9574,23612.1,0.864423,0.0331508
24296,211,10,8727,23621.9,8.11245,0.013033
24296,211,11,8781,23647.4,24.5244,0.0
24296,212,1,8592,23511.9,2.47613,0.0
24296,212,2,8593,23515.5,2.54123,1.85878
24296,212,3,8591,23525.6,6.3185,3.59086
24296,212,4,9116,23532.8,4.03129,0.449078
24296,212,5,10099,23552.6,18.7788,13.5757
24296,212,6,9198,23558.8,3.39502,0.311563
24296,212,7,10368,23645.3,85.4665,82.9364
24296,212,8,8751,23651.4,3.88592,1.7266
24296,212,9,10628,23659.2,6.45974,0.169837
24296,212,10,10607,23662.7,2.44448,0.193804
24296,212,11,8824,23692.4,27.7565,22.504
24296,212,12,9170,23706.2,9.962,1.0845
24296,212,13,25189,23719.2,11.958,0.0310002
24296,212,14,9147,23741.5,22.317,0.0
24296,212,15,10143,23746.9,4.45869,0.624157
24296,212,16,18186,23748.0,0.461286,0.0
24296,212,17,10118,23760.6,11.083,0.793938
24296,212,18,9149,23788.8,26.5105,0.638268
24296,212,19,10129,23795.3,5.79207,0.0
24296,212,20,10291,23827.6,31.2816,0.0157689
24296,213,1,10292,23544.5,34.7616,0.184392
24296,213,2,10131,23546.0,1.3174,0.0
24296,213,3,8733,23553.5,6.20274,0.0
24296,213,4,10128,23556.5,2.46442,0.0
24296,213,5,10283,23558.0,0.79156,0.0
24296,213,6,10136,23580.0,21.4346,0.0
24296,213,7,10138,23587.6,6.93166,0.147028
24296,213,8,10736,23596.9,8.87545,0.142859
24296,213,9,18190,23598.6,0.480849,0.0
24296,213,10,10142,23604.5,4.81957,0.490207
24296,213,11,9132,23610.9,5.18648,0.0100746
24296,213,12,9146,23617.1,5.23057,0.0
24296,213,13,8930,23631.2,13.0201,0.0
24296,213,14,9173,23645.2,12.8553,0.0
24296,213,15,9169,23700.2,53.7015,43.7522
24296,213,16,9189,23706.3,3.60908,0.724487
24296,213,17,10199,23710.5,2.01574,0.214045
24296,213,18,10662,23714.9,3.30047,0.0175213
24296,214,1,9712,23544.6,34.5196,0.0
24296,214,2,9709,23546.5,0.842681,0.0
24296,214,3,23832,23547.2,0.423935,0.0
24296,214,4,9697,23569.3,21.5922,0.757728
24296,214,5,9689,23582.8,11.867,1.23031
24296,214,6,8632,23585.2,1.79064,0.0
24296,214,7,9677,23595.0,8.4218,1.40092
24296,214,8,8810,23599.7,2.94144,0.516335
24296,214,9,10335,23604.0,2.53244,0.498912
24296,214,10,8765,23607.2,2.41565,0.110125
24296,214,11,9748,23624.1,15.9552,1.03127
24296,214,12,9671,23626.4,1.15069,0.469327
24296,214,13,9520,23628.6,0.57947,0.0830182
24296,214,14,8895,23629.4,0.286013,0.0546113
24296,214,15,8604,23632.4,1.88688,0.174917
24296,215,1,9524,23512.0,1.72167,0.0
24296,215,2,8603,23513.1,0.232715,0.0
24296,215,3,8898,23514.5,0.519104,0.0247468
24296,215,4,9521,23519.3,3.50249,2.81726
24296,215,5,9516,23529.1,6.93978,1.09909
24296,215,6,9722,23539.5,9.13126,1.37185
24296,215,7,8761,23545.3,4.62553,0.753219
24296,215,8,9822,23547.5,0.798044,0.0155514
24296,215,9,8767,23552.5,3.84546,0.0152541
24296,215,10,10734,23589.1,35.2201,33.0886
24296,215,11,10216,23604.9,11.993,7.4765
24296,215,12,10165,23610.7,3.36005,1.28961
24296,215,13,9522,23614.3,2.6181,0.953687
24296,215,14,9000,23618.2,2.98932,0.920969
24296,216,1,10292,23543.3,32.3988,1.92883
24296,216,2,10131,23544.7,1.23372,0.0755664
24296,216,3,8733,23552.3,6.39539,0.931205
24296,216,4,10280,23566.6,13.7764,1.5083
24296,216,5,24173,23589.7,21.6331,2.15665
24296,216,6,9156,23596.9,7.2519,1.11791
24296,216,7,18150,23598.9,0.555899,0.0237565
24296,216,8,9011,23602.0,1.87786,0.441497
24296,216,9,8634,23607.8,4.75853,0.761063
24296,216,10,8230,23615.3,6.21007,1.41666
24296,216,11,24415,23616.9,0.466998,0.0174931
24296,216,12,10245,23634.9,17.2707,9.21005
24296,216,13,10243,23649.2,12.3713,0.608373
24296,216,14,8967,23654.6,4.23321,1.24492
24296,216,15,8673,23658.1,2.66132,0.0
24296,216,16,18005,23660.6,0.570601,0.0420238
24296,216,17,9080,23662.6,0.821598,0.215644
24296,216,18,8674,23666.1,2.76528,0.196113
24296,216,19,8463,23672.7,5.38697,0.0193846
24296,216,20,8843,23677.6,3.42833,0.0
24296,216,21,8629,23686.4,7.6499,1.46649
24296,216,22,9496,23688.8,1.04957,0.395908
24296,216,23,9113,23689.7,0.669386,0.145029
24296,217,1,9712,23549.7,38.5189,0.0
24296,217,2,9709,23551.9,0.968226,0.0334487
24296,217,3,23832,23552.8,0.520726,0.0
24296,217,4,9697,23577.4,24.0835,0.835327
24296,217,5,9689,23592.3,13.0387,1.16971
24296,217,6,8632,23595.0,2.00014,0.0
24296,217,7,23597,23597.2,0.640395,0.0694508
24296,217,8,9680,23599.3,1.13692,0.27356
24296,217,9,9684,23609.4,9.26173,0.177958
24296,217,10,9867,23616.5,6.04671,0.0
24296,217,11,10158,23621.9,4.20866,0.640769
24296,217,12,10554,23625.2,1.31418,0.216422
24296,217,13,10463,23626.5,0.580738,0.0449118
24296,217,14,10479,23647.5,20.3477,14.4209
24296,217,15,9353,23653.7,3.82734,0.753935
24296,217,16,8893,23659.2,4.5862,0.928157
24296,217,17,9671,23663.7,2.86978,2.10947
24296,217,18,8606,23670.4,3.92041,0.78547
24296,218,1,10711,23613.8,102.521,90.4159
24296,218,2,8878,23634.5,15.9928,3.61429
24296,218,3,9882,23643.5,7.3869,0.773526
24296,218,4,10543,23648.4,3.802,0.5026
24296,218,5,8736,23655.9,6.0539,0.192927
24296,218,6,10534,23657.3,0.745822,0.0260253
24296,218,7,9880,23659.2,1.38811,0.0941077
24296,218,8,18471,23660.1,0.489597,0.0248292
24296,218,9,9840,23664.7,4.10319,0.0967963
24296,218,10,9786,23675.8,10.1995,0.0338116
24296,218,11,9726,23681.9,4.93234,0.0
24296,218,12,9716,23690.8,7.40088,0.0
24296,218,13,9714,23692.7,1.28396,0.0399134
24296,218,14,23836,23696.2,3.11139,0.0
24296,218,15,9704,23698.7,1.84801,0.594974
24296,218,16,8694,23740.8,40.9546,0.955115
24296,219,1,8182,23512.9,1.45982,0.0
24296,219,2,8184,23515.3,1.49914,0.0575339
24296,219,3,25307,23519.6,3.20417,1.4303
24296,219,4,8650,23522.2,2.0797,0.995743
24296,219,5,25316,23525.4,2.29006,0.555119
24296,219,6,8275,23528.3,2.9151,0.181127
24296,219,7,10015,23536.9,7.33721,3.14722
24296,219,8,19725,23538.6,0.409931,0.0694445
24296,219,9,8623,23550.9,11.5116,0.76738
24296,219,10,8562,23552.3,1.18106,0.0
24296,219,11,19669,23553.0,0.21126,0.0
24296,219,12,19670,23553.7,0.192176,0.0111152
24296,219,13,8642,23559.8,5.51628,0.681334
24296,219,14,8858,23562.0,0.781514,0.227544
24296,219,15,8925,23567.0,3.91352,0.209517
24296,220,1,10474,23518.6,6.53242,0.0
24296,220,2,20096,23520.3,0.513357,0.0986464
24296,220,3,20097,23521.7,0.480366,0.0732888
24296,220,4,20095,23523.0,0.341754,0.0
24296,220,5,8872,23526.9,2.96608,0.368003
24296,220,6,10473,23530.9,3.66185,0.640125
24296,220,7,8662,23533.5,2.12019,0.0
24296,220,8,9070,23535.4,0.900974,0.389649
24296,220,9,8676,23541.8,5.7375,0.399323
24296,220,10,8845,23549.6,6.57117,0.0
24296,220,11,8151,23552.7,1.93456,0.144145
24296,220,12,8602,23555.7,1.12473,0.17677
24296,220,13,10687,23556.7,0.782128,0.0587266
24296,221,1,10292,23541.8,29.6105,3.73237
24296,221,2,10131,23543.2,1.24677,0.263147
24296,221,3,8733,23550.8,6.34868,1.70795
24296,221,4,10280,23565.0,13.7503,3.33107
24296,221,5,24173,23587.3,20.8252,4.28382
24296,221,6,9156,23592.8,5.48818,0.278578
24296,221,7,18150,23594.0,0.372747,0.0
24296,221,8,9011,23596.5,1.51559,0.295687
24296,221,9,8634,23601.8,4.55857,1.16352
24296,221,10,8228,23604.4,1.20126,0.346911
24296,221,11,8237,23606.4,0.933599,0.119658
24296,222,1,9208,23518.5,6.08528,0.989403
24296,222,2,10476,23523.0,3.19087,1.27485
24296,222,3,19873,23525.3,1.69252,0.0
24296,222,4,19869,23526.8,0.69353,0.0
24296,222,5,19870,23527.8,0.463563,0.0
